"","CountryName","CountryCode","IndicatorCode","Year","Value"
"8367","Singapore","SGP","FP.CPI.TOTL.ZG",2011,5.252918
"8368","Singapore","SGP","VC.IHR.PSRC.P5",2011,0.3077943
"8369","Singapore","SGP","ST.INT.DPRT",2011,7753000
"8370","Singapore","SGP","IT.NET.USER.P2",2011,71
"8371","Singapore","SGP","SP.DYN.LE00.IN",2011,81.7439
"8372","Singapore","SGP","MS.MIL.XPND.GD.ZS",2011,3.240115
"8373","Singapore","SGP","IT.CEL.SETS.P2",2011,150.116
"8374","Singapore","SGP","SP.DYN.IMRT.IN",2011,2.2
"8375","Singapore","SGP","SH.DTH.MORT",2011,147
"8376","Singapore","SGP","EN.POP.DNST",2011,7363.21
"8377","Singapore","SGP","SP.POP.TOTL",2011,5183700
"8378","Singapore","SGP","SG.GEN.PARL.ZS",2011,22.2
"8379","Singapore","SGP","EG.FEC.RNEW.ZS",2011,0.4902603
"8380","Singapore","SGP","SL.EMP.WORK.ZS",2011,85
"8381","Singapore","SGP","SE.ADT.1524.LT.ZS",2011,99.82384
"8382","Sint Maarten (Dutch part)","SXM","NY.GDP.MKTP.PP.CD",2011,1214600999
"8383","Sint Maarten (Dutch part)","SXM","EN.POP.DNST",2011,983.3824
"8384","Sint Maarten (Dutch part)","SXM","SP.POP.TOTL",2011,33435
"8385","Slovakia","SVK","EN.ATM.CO2E.PC",2011,6.367546
"8386","Slovakia","SVK","GC.XPN.COMP.ZS",2011,12.24092
"8387","Slovakia","SVK","EG.USE.ELEC.KH.PC",2011,5347.526
"8388","Slovakia","SVK","AG.LND.FRST.ZS",2011,40.32607
"8389","Slovakia","SVK","EG.USE.COMM.FO.ZS",2011,68.51136
"8390","Slovakia","SVK","NY.GDP.PCAP.CD",2011,18138.73
"8391","Slovakia","SVK","NY.GDP.PCAP.KD.ZG",2011,2.709358
"8392","Slovakia","SVK","NY.GDP.MKTP.PP.CD",2011,135863610852
"8393","Slovakia","SVK","SI.POV.GINI",2011,26.58
"8394","Slovakia","SVK","FP.CPI.TOTL.ZG",2011,3.919286
"8395","Slovakia","SVK","VC.IHR.PSRC.P5",2011,1.768557
"8396","Slovakia","SVK","ST.INT.DPRT",2011,3285000
"8397","Slovakia","SVK","IT.NET.USER.P2",2011,74.44
"8398","Slovakia","SVK","SP.DYN.LE00.IN",2011,75.95854
"8399","Slovakia","SVK","MS.MIL.XPND.GD.ZS",2011,1.083066
"8400","Slovakia","SVK","IT.CEL.SETS.P2",2011,109.9776
"8401","Slovakia","SVK","SP.DYN.IMRT.IN",2011,6.8
"8402","Slovakia","SVK","SH.DTH.MORT",2011,480
"8403","Slovakia","SVK","EN.POP.DNST",2011,112.2605
"8404","Slovakia","SVK","SP.POP.TOTL",2011,5398384
"8405","Slovakia","SVK","SG.GEN.PARL.ZS",2011,16
"8406","Slovakia","SVK","EG.FEC.RNEW.ZS",2011,10.35755
"8407","Slovakia","SVK","SL.UEM.NEET.ZS",2011,13.81
"8408","Slovakia","SVK","SL.EMP.WORK.ZS",2011,84.1
"8409","Slovenia","SVN","EN.ATM.CO2E.PC",2011,7.50426
"8410","Slovenia","SVN","GC.XPN.COMP.ZS",2011,18.80284
"8411","Slovenia","SVN","EG.USE.ELEC.KH.PC",2011,6806.171
"8412","Slovenia","SVN","AG.LND.FRST.ZS",2011,61.92651
"8413","Slovenia","SVN","EG.USE.COMM.FO.ZS",2011,65.30449
"8414","Slovenia","SVN","NY.GDP.PCAP.CD",2011,24983.69
"8415","Slovenia","SVN","NY.GDP.PCAP.KD.ZG",2011,0.4404987
"8416","Slovenia","SVN","NY.GDP.MKTP.PP.CD",2011,58533687215
"8417","Slovenia","SVN","SI.POV.GINI",2011,24.87
"8418","Slovenia","SVN","FP.CPI.TOTL.ZG",2011,1.81058
"8419","Slovenia","SVN","VC.IHR.PSRC.P5",2011,0.7801347
"8420","Slovenia","SVN","ST.INT.DPRT",2011,2722000
"8421","Slovenia","SVN","IT.NET.USER.P2",2011,67.33999
"8422","Slovenia","SVN","SP.DYN.LE00.IN",2011,79.97073
"8423","Slovenia","SVN","MS.MIL.XPND.GD.ZS",2011,1.297854
"8424","Slovenia","SVN","IT.CEL.SETS.P2",2011,105.1697
"8425","Slovenia","SVN","SP.DYN.IMRT.IN",2011,2.6
"8426","Slovenia","SVN","SH.DTH.MORT",2011,69
"8427","Slovenia","SVN","EN.POP.DNST",2011,101.9286
"8428","Slovenia","SVN","SP.POP.TOTL",2011,2052843
"8429","Slovenia","SVN","SG.GEN.PARL.ZS",2011,32.2
"8430","Slovenia","SVN","EG.FEC.RNEW.ZS",2011,17.71991
"8431","Slovenia","SVN","SL.UEM.NEET.ZS",2011,7.08
"8432","Slovenia","SVN","SL.EMP.WORK.ZS",2011,83.2
"8433","Solomon Islands","SLB","EN.ATM.CO2E.PC",2011,0.3683042
"8434","Solomon Islands","SLB","SN.ITK.DFCT",2011,67
"8435","Solomon Islands","SLB","AG.LND.FRST.ZS",2011,78.86388
"8436","Solomon Islands","SLB","NY.GDP.PCAP.CD",2011,1648.854
"8437","Solomon Islands","SLB","NY.GDP.PCAP.KD.ZG",2011,10.51909
"8438","Solomon Islands","SLB","NY.GDP.MKTP.PP.CD",2011,1062611217
"8439","Solomon Islands","SLB","FP.CPI.TOTL.ZG",2011,7.342707
"8440","Solomon Islands","SLB","IT.NET.USER.P2",2011,6
"8441","Solomon Islands","SLB","SP.DYN.LE00.IN",2011,67.29122
"8442","Solomon Islands","SLB","IT.CEL.SETS.P2",2011,51.09173
"8443","Solomon Islands","SLB","SP.DYN.IMRT.IN",2011,26.1
"8444","Solomon Islands","SLB","SH.DTH.MORT",2011,531
"8445","Solomon Islands","SLB","EN.POP.DNST",2011,19.20857
"8446","Solomon Islands","SLB","SP.POP.TOTL",2011,537648
"8447","Solomon Islands","SLB","SG.GEN.PARL.ZS",2011,0
"8448","Solomon Islands","SLB","EG.FEC.RNEW.ZS",2011,67.185
"8449","Somalia","SOM","EN.ATM.CO2E.PC",2011,0.05870688
"8450","Somalia","SOM","AG.LND.FRST.ZS",2011,10.63251
"8451","Somalia","SOM","IT.NET.USER.P2",2011,1.25
"8452","Somalia","SOM","SP.DYN.LE00.IN",2011,54.35695
"8453","Somalia","SOM","IT.CEL.SETS.P2",2011,18.16732
"8454","Somalia","SOM","SP.DYN.IMRT.IN",2011,95.1
"8455","Somalia","SOM","SH.DTH.MORT",2011,66509
"8456","Somalia","SOM","EN.POP.DNST",2011,15.63215
"8457","Somalia","SOM","SP.POP.TOTL",2011,9806670
"8458","Somalia","SOM","SG.GEN.PARL.ZS",2011,6.8
"8459","Somalia","SOM","EG.FEC.RNEW.ZS",2011,94.19527
"8460","South Africa","ZAF","SE.ADT.LITR.ZS",2011,93.10214
"8461","South Africa","ZAF","EN.ATM.CO2E.PC",2011,9.257216
"8462","South Africa","ZAF","GC.XPN.COMP.ZS",2011,13.96677
"8463","South Africa","ZAF","SN.ITK.DFCT",2011,24
"8464","South Africa","ZAF","EG.USE.ELEC.KH.PC",2011,4606.207
"8465","South Africa","ZAF","AG.LND.FRST.ZS",2011,7.617737
"8466","South Africa","ZAF","EG.USE.COMM.FO.ZS",2011,87.0859
"8467","South Africa","ZAF","NY.GDP.PCAP.CD",2011,8080.865
"8468","South Africa","ZAF","NY.GDP.PCAP.KD.ZG",2011,1.687551
"8469","South Africa","ZAF","NY.GDP.MKTP.PP.CD",2011,633638364274
"8470","South Africa","ZAF","SI.POV.GINI",2011,63.38
"8471","South Africa","ZAF","FP.CPI.TOTL.ZG",2011,4.99551
"8472","South Africa","ZAF","VC.IHR.PSRC.P5",2011,29.88662
"8473","South Africa","ZAF","ST.INT.DPRT",2011,5455000
"8474","South Africa","ZAF","IT.NET.USER.P2",2011,33.97
"8475","South Africa","ZAF","SP.DYN.LE00.IN",2011,55.29566
"8476","South Africa","ZAF","MS.MIL.XPND.GD.ZS",2011,1.102787
"8477","South Africa","ZAF","IT.CEL.SETS.P2",2011,123.1977
"8478","South Africa","ZAF","SP.DYN.IMRT.IN",2011,37.1
"8479","South Africa","ZAF","SH.DTH.MORT",2011,60356
"8480","South Africa","ZAF","EN.POP.DNST",2011,42.49765
"8481","South Africa","ZAF","SP.POP.TOTL",2011,51553479
"8482","South Africa","ZAF","SG.GEN.PARL.ZS",2011,42.3
"8483","South Africa","ZAF","EG.FEC.RNEW.ZS",2011,17.10915
"8484","South Africa","ZAF","SL.EMP.WORK.ZS",2011,84.5
"8485","South Africa","ZAF","SE.ADT.1524.LT.ZS",2011,98.78966
"8486","South Sudan","SSD","NY.GDP.PCAP.CD",2011,1696.146
"8487","South Sudan","SSD","NY.GDP.PCAP.KD.ZG",2011,-8.756314
"8488","South Sudan","SSD","NY.GDP.MKTP.PP.CD",2011,36383425753
"8489","South Sudan","SSD","FP.CPI.TOTL.ZG",2011,47.27686
"8490","South Sudan","SSD","SP.DYN.LE00.IN",2011,54.205
"8491","South Sudan","SSD","MS.MIL.XPND.GD.ZS",2011,5.905212
"8492","South Sudan","SSD","IT.CEL.SETS.P2",2011,17.33919
"8493","South Sudan","SSD","SP.DYN.IMRT.IN",2011,68.3
"8494","South Sudan","SSD","SH.DTH.MORT",2011,40781
"8495","South Sudan","SSD","SP.POP.TOTL",2011,10510122
"8496","South Sudan","SSD","SG.GEN.PARL.ZS",2011,26.5
"8497","Spain","ESP","SE.ADT.LITR.ZS",2011,97.78375
"8498","Spain","ESP","EN.ATM.CO2E.PC",2011,5.790764
"8499","Spain","ESP","GC.XPN.COMP.ZS",2011,8.851982
"8500","Spain","ESP","EG.USE.ELEC.KH.PC",2011,5599.377
"8501","Spain","ESP","AG.LND.FRST.ZS",2011,36.57144
"8502","Spain","ESP","EG.USE.COMM.FO.ZS",2011,76.58021
"8503","Spain","ESP","NY.GDP.PCAP.CD",2011,31832.24
"8504","Spain","ESP","NY.GDP.PCAP.KD.ZG",2011,-1.351241
"8505","Spain","ESP","NY.GDP.MKTP.PP.CD",2011,1.520544e+12
"8506","Spain","ESP","SI.POV.GINI",2011,36.1
"8507","Spain","ESP","FP.CPI.TOTL.ZG",2011,3.196243
"8508","Spain","ESP","VC.IHR.PSRC.P5",2011,0.8233045
"8509","Spain","ESP","ST.INT.DPRT",2011,13347000
"8510","Spain","ESP","IT.NET.USER.P2",2011,67.6
"8511","Spain","ESP","SP.DYN.LE00.IN",2011,82.47561
"8512","Spain","ESP","MS.MIL.XPND.GD.ZS",2011,0.9397307
"8513","Spain","ESP","IT.CEL.SETS.P2",2011,113.0635
"8514","Spain","ESP","SP.DYN.IMRT.IN",2011,3.8
"8515","Spain","ESP","SH.DTH.MORT",2011,2132
"8516","Spain","ESP","EN.POP.DNST",2011,93.50784
"8517","Spain","ESP","SP.POP.TOTL",2011,46742697
"8518","Spain","ESP","SG.GEN.PARL.ZS",2011,36
"8519","Spain","ESP","EG.FEC.RNEW.ZS",2011,14.74977
"8520","Spain","ESP","SL.UEM.NEET.ZS",2011,18.25
"8521","Spain","ESP","SL.EMP.WORK.ZS",2011,83.6
"8522","Spain","ESP","SE.ADT.1524.LT.ZS",2011,99.69939
"8523","Sri Lanka","LKA","EN.ATM.CO2E.PC",2011,0.7299208
"8524","Sri Lanka","LKA","GC.XPN.COMP.ZS",2011,27.38643
"8525","Sri Lanka","LKA","SN.ITK.DFCT",2011,230
"8526","Sri Lanka","LKA","EG.USE.ELEC.KH.PC",2011,490.8237
"8527","Sri Lanka","LKA","IC.FRM.FEMM.ZS",2011,8.8
"8528","Sri Lanka","LKA","AG.LND.FRST.ZS",2011,33.43007
"8529","Sri Lanka","LKA","EG.USE.COMM.FO.ZS",2011,48.20555
"8530","Sri Lanka","LKA","NY.GDP.PCAP.CD",2011,3128.695
"8531","Sri Lanka","LKA","NY.GDP.PCAP.KD.ZG",2011,7.282683
"8532","Sri Lanka","LKA","NY.GDP.MKTP.PP.CD",2011,186763202969
"8533","Sri Lanka","LKA","FP.CPI.TOTL.ZG",2011,6.716768
"8534","Sri Lanka","LKA","VC.IHR.PSRC.P5",2011,3.479324
"8535","Sri Lanka","LKA","ST.INT.DPRT",2011,1239000
"8536","Sri Lanka","LKA","IT.NET.USER.P2",2011,15
"8537","Sri Lanka","LKA","SP.DYN.LE00.IN",2011,73.89929
"8538","Sri Lanka","LKA","IC.FRM.CRIM.ZS",2011,0.1
"8539","Sri Lanka","LKA","MS.MIL.XPND.GD.ZS",2011,2.683158
"8540","Sri Lanka","LKA","IT.CEL.SETS.P2",2011,87.54591
"8541","Sri Lanka","LKA","SP.DYN.IMRT.IN",2011,9.1
"8542","Sri Lanka","LKA","SH.DTH.MORT",2011,3718
"8543","Sri Lanka","LKA","EN.POP.DNST",2011,332.7858
"8544","Sri Lanka","LKA","SP.POP.TOTL",2011,20869000
"8545","Sri Lanka","LKA","SG.GEN.PARL.ZS",2011,5.8
"8546","Sri Lanka","LKA","EG.FEC.RNEW.ZS",2011,59.46253
"8547","Sri Lanka","LKA","SL.UEM.NEET.ZS",2011,0.49
"8548","Sri Lanka","LKA","SL.EMP.WORK.ZS",2011,54.9
"8549","St. Kitts and Nevis","KNA","EN.ATM.CO2E.PC",2011,5.050964
"8550","St. Kitts and Nevis","KNA","GC.XPN.COMP.ZS",2011,37.3172
"8551","St. Kitts and Nevis","KNA","AG.LND.FRST.ZS",2011,42.30769
"8552","St. Kitts and Nevis","KNA","NY.GDP.PCAP.CD",2011,13737.32
"8553","St. Kitts and Nevis","KNA","NY.GDP.PCAP.KD.ZG",2011,0.45554
"8554","St. Kitts and Nevis","KNA","NY.GDP.MKTP.PP.CD",2011,1090273256
"8555","St. Kitts and Nevis","KNA","FP.CPI.TOTL.ZG",2011,7.068913
"8556","St. Kitts and Nevis","KNA","VC.IHR.PSRC.P5",2011,63.95277
"8557","St. Kitts and Nevis","KNA","IT.NET.USER.P2",2011,63.2
"8558","St. Kitts and Nevis","KNA","IT.CEL.SETS.P2",2011,145.3626
"8559","St. Kitts and Nevis","KNA","SP.DYN.IMRT.IN",2011,9.6
"8560","St. Kitts and Nevis","KNA","SH.DTH.MORT",2011,12
"8561","St. Kitts and Nevis","KNA","EN.POP.DNST",2011,203.8385
"8562","St. Kitts and Nevis","KNA","SP.POP.TOTL",2011,52998
"8563","St. Kitts and Nevis","KNA","SG.GEN.PARL.ZS",2011,6.7
"8564","St. Lucia","LCA","EN.ATM.CO2E.PC",2011,2.270424
"8565","St. Lucia","LCA","GC.XPN.COMP.ZS",2011,46.34997
"8566","St. Lucia","LCA","AG.LND.FRST.ZS",2011,33.67213
"8567","St. Lucia","LCA","NY.GDP.PCAP.CD",2011,7195.67
"8568","St. Lucia","LCA","NY.GDP.PCAP.KD.ZG",2011,-0.3547548
"8569","St. Lucia","LCA","NY.GDP.MKTP.PP.CD",2011,1889271950
"8570","St. Lucia","LCA","FP.CPI.TOTL.ZG",2011,2.769408
"8571","St. Lucia","LCA","IT.NET.USER.P2",2011,44
"8572","St. Lucia","LCA","SP.DYN.LE00.IN",2011,74.63571
"8573","St. Lucia","LCA","IT.CEL.SETS.P2",2011,120.7836
"8574","St. Lucia","LCA","SP.DYN.IMRT.IN",2011,13.9
"8575","St. Lucia","LCA","SH.DTH.MORT",2011,45
"8576","St. Lucia","LCA","EN.POP.DNST",2011,293.8984
"8577","St. Lucia","LCA","SP.POP.TOTL",2011,179278
"8578","St. Lucia","LCA","SG.GEN.PARL.ZS",2011,16.7
"8579","St. Lucia","LCA","EG.FEC.RNEW.ZS",2011,2.306924
"8580","St. Martin (French part)","MAF","SP.DYN.LE00.IN",2011,78.87073
"8581","St. Martin (French part)","MAF","EN.POP.DNST",2011,562.7757
"8582","St. Martin (French part)","MAF","SP.POP.TOTL",2011,30615
"8583","St. Vincent and the Grenadines","VCT","EN.ATM.CO2E.PC",2011,2.179923
"8584","St. Vincent and the Grenadines","VCT","GC.XPN.COMP.ZS",2011,46.68821
"8585","St. Vincent and the Grenadines","VCT","SN.ITK.DFCT",2011,49
"8586","St. Vincent and the Grenadines","VCT","AG.LND.FRST.ZS",2011,69.23077
"8587","St. Vincent and the Grenadines","VCT","NY.GDP.PCAP.CD",2011,6183.677
"8588","St. Vincent and the Grenadines","VCT","NY.GDP.PCAP.KD.ZG",2011,-0.4464124
"8589","St. Vincent and the Grenadines","VCT","NY.GDP.MKTP.PP.CD",2011,1079375945
"8590","St. Vincent and the Grenadines","VCT","FP.CPI.TOTL.ZG",2011,3.186031
"8591","St. Vincent and the Grenadines","VCT","VC.IHR.PSRC.P5",2011,19.16202
"8592","St. Vincent and the Grenadines","VCT","IT.NET.USER.P2",2011,43.01
"8593","St. Vincent and the Grenadines","VCT","SP.DYN.LE00.IN",2011,72.51876
"8594","St. Vincent and the Grenadines","VCT","IT.CEL.SETS.P2",2011,120.5309
"8595","St. Vincent and the Grenadines","VCT","SP.DYN.IMRT.IN",2011,18.2
"8596","St. Vincent and the Grenadines","VCT","SH.DTH.MORT",2011,39
"8597","St. Vincent and the Grenadines","VCT","EN.POP.DNST",2011,280.3615
"8598","St. Vincent and the Grenadines","VCT","SP.POP.TOTL",2011,109341
"8599","St. Vincent and the Grenadines","VCT","SG.GEN.PARL.ZS",2011,17.4
"8600","St. Vincent and the Grenadines","VCT","EG.FEC.RNEW.ZS",2011,5.134517
"8601","Sudan","SDN","EN.ATM.CO2E.PC",2011,0.3495487
"8602","Sudan","SDN","SN.ITK.DFCT",2011,176
"8603","Sudan","SDN","EG.USE.ELEC.KH.PC",2011,141.6453
"8604","Sudan","SDN","AG.LND.FRST.ZS",2011,8.37862
"8605","Sudan","SDN","EG.USE.COMM.FO.ZS",2011,29.60298
"8606","Sudan","SDN","NY.GDP.PCAP.CD",2011,1596.445
"8607","Sudan","SDN","NY.GDP.PCAP.KD.ZG",2011,7.32592
"8608","Sudan","SDN","NY.GDP.MKTP.PP.CD",2011,146689215152
"8609","Sudan","SDN","FP.CPI.TOTL.ZG",2011,22.11212
"8610","Sudan","SDN","IT.NET.USER.P2",2011,17.30391
"8611","Sudan","SDN","SP.DYN.LE00.IN",2011,62.45554
"8612","Sudan","SDN","IT.CEL.SETS.P2",2011,68.77724
"8613","Sudan","SDN","SP.DYN.IMRT.IN",2011,52.2
"8614","Sudan","SDN","SH.DTH.MORT",2011,95360
"8615","Sudan","SDN","EN.POP.DNST",2011,19.96141
"8616","Sudan","SDN","SP.POP.TOTL",2011,36918193
"8617","Sudan","SDN","SG.GEN.PARL.ZS",2011,24.6
"8618","Sudan","SDN","EG.FEC.RNEW.ZS",2011,63.99274
"8619","Suriname","SUR","EN.ATM.CO2E.PC",2011,3.649913
"8620","Suriname","SUR","GC.XPN.COMP.ZS",2011,40.03087
"8621","Suriname","SUR","SN.ITK.DFCT",2011,60
"8622","Suriname","SUR","AG.LND.FRST.ZS",2011,98.37949
"8623","Suriname","SUR","NY.GDP.PCAP.CD",2011,8448.504
"8624","Suriname","SUR","NY.GDP.PCAP.KD.ZG",2011,4.201745
"8625","Suriname","SUR","NY.GDP.MKTP.PP.CD",2011,7914263444
"8626","Suriname","SUR","FP.CPI.TOTL.ZG",2011,17.71178
"8627","Suriname","SUR","IT.NET.USER.P2",2011,32
"8628","Suriname","SUR","SP.DYN.LE00.IN",2011,70.59939
"8629","Suriname","SUR","IT.CEL.SETS.P2",2011,100.7099
"8630","Suriname","SUR","SP.DYN.IMRT.IN",2011,21.4
"8631","Suriname","SUR","SH.DTH.MORT",2011,243
"8632","Suriname","SUR","EN.POP.DNST",2011,3.355378
"8633","Suriname","SUR","SP.POP.TOTL",2011,523439
"8634","Suriname","SUR","SG.GEN.PARL.ZS",2011,11.8
"8635","Suriname","SUR","EG.FEC.RNEW.ZS",2011,19.40735
"8636","Swaziland","SWZ","EN.ATM.CO2E.PC",2011,0.8649883
"8637","Swaziland","SWZ","SN.ITK.DFCT",2011,165
"8638","Swaziland","SWZ","AG.LND.FRST.ZS",2011,33
"8639","Swaziland","SWZ","NY.GDP.PCAP.CD",2011,4093.384
"8640","Swaziland","SWZ","NY.GDP.PCAP.KD.ZG",2011,-0.2865977
"8641","Swaziland","SWZ","NY.GDP.MKTP.PP.CD",2011,9239168347
"8642","Swaziland","SWZ","FP.CPI.TOTL.ZG",2011,6.105198
"8643","Swaziland","SWZ","ST.INT.DPRT",2011,1264000
"8644","Swaziland","SWZ","IT.NET.USER.P2",2011,18.13
"8645","Swaziland","SWZ","SP.DYN.LE00.IN",2011,48.66139
"8646","Swaziland","SWZ","MS.MIL.XPND.GD.ZS",2011,2.148471
"8647","Swaziland","SWZ","IT.CEL.SETS.P2",2011,63.23758
"8648","Swaziland","SWZ","SP.DYN.IMRT.IN",2011,53.6
"8649","Swaziland","SWZ","SH.DTH.MORT",2011,2870
"8650","Swaziland","SWZ","EN.POP.DNST",2011,70.49174
"8651","Swaziland","SWZ","SP.POP.TOTL",2011,1212458
"8652","Swaziland","SWZ","SG.GEN.PARL.ZS",2011,13.6
"8653","Swaziland","SWZ","EG.FEC.RNEW.ZS",2011,39.4686
"8654","Sweden","SWE","EN.ATM.CO2E.PC",2011,5.518421
"8655","Sweden","SWE","GC.XPN.COMP.ZS",2011,10.40333
"8656","Sweden","SWE","EG.USE.ELEC.KH.PC",2011,14030.16
"8657","Sweden","SWE","AG.LND.FRST.ZS",2011,68.414
"8658","Sweden","SWE","EG.USE.COMM.FO.ZS",2011,34.21419
"8659","Sweden","SWE","NY.GDP.PCAP.CD",2011,59593.68
"8660","Sweden","SWE","NY.GDP.PCAP.KD.ZG",2011,1.892057
"8661","Sweden","SWE","NY.GDP.MKTP.PP.CD",2011,413017649087
"8662","Sweden","SWE","SI.POV.GINI",2011,27.24
"8663","Sweden","SWE","FP.CPI.TOTL.ZG",2011,2.961151
"8664","Sweden","SWE","VC.IHR.PSRC.P5",2011,0.8629407
"8665","Sweden","SWE","ST.INT.DPRT",2011,14651000
"8666","Sweden","SWE","IT.NET.USER.P2",2011,92.76999
"8667","Sweden","SWE","SP.DYN.LE00.IN",2011,81.80244
"8668","Sweden","SWE","MS.MIL.XPND.GD.ZS",2011,1.123182
"8669","Sweden","SWE","IT.CEL.SETS.P2",2011,121.2223
"8670","Sweden","SWE","SP.DYN.IMRT.IN",2011,2.4
"8671","Sweden","SWE","SH.DTH.MORT",2011,332
"8672","Sweden","SWE","EN.POP.DNST",2011,23.02776
"8673","Sweden","SWE","SP.POP.TOTL",2011,9449213
"8674","Sweden","SWE","SG.GEN.PARL.ZS",2011,44.7
"8675","Sweden","SWE","EG.FEC.RNEW.ZS",2011,46.54414
"8676","Sweden","SWE","SL.UEM.NEET.ZS",2011,7.53
"8677","Sweden","SWE","SL.EMP.WORK.ZS",2011,89.6
"8678","Switzerland","CHE","EN.ATM.CO2E.PC",2011,4.62523
"8679","Switzerland","CHE","GC.XPN.COMP.ZS",2011,6.616043
"8680","Switzerland","CHE","EG.USE.ELEC.KH.PC",2011,7928.317
"8681","Switzerland","CHE","AG.LND.FRST.ZS",2011,31.34933
"8682","Switzerland","CHE","EG.USE.COMM.FO.ZS",2011,50.41468
"8683","Switzerland","CHE","NY.GDP.PCAP.CD",2011,88002.61
"8684","Switzerland","CHE","NY.GDP.PCAP.KD.ZG",2011,0.6788802
"8685","Switzerland","CHE","NY.GDP.MKTP.PP.CD",2011,431626765442
"8686","Switzerland","CHE","SI.POV.GINI",2011,31.83
"8687","Switzerland","CHE","FP.CPI.TOTL.ZG",2011,0.2256016
"8688","Switzerland","CHE","VC.IHR.PSRC.P5",2011,0.5858304
"8689","Switzerland","CHE","ST.INT.DPRT",2011,10466000
"8690","Switzerland","CHE","IT.NET.USER.P2",2011,85.19303
"8691","Switzerland","CHE","SP.DYN.LE00.IN",2011,82.69512
"8692","Switzerland","CHE","MS.MIL.XPND.GD.ZS",2011,0.7143495
"8693","Switzerland","CHE","IT.CEL.SETS.P2",2011,127.3832
"8694","Switzerland","CHE","SP.DYN.IMRT.IN",2011,3.8
"8695","Switzerland","CHE","SH.DTH.MORT",2011,359
"8696","Switzerland","CHE","EN.POP.DNST",2011,200.2328
"8697","Switzerland","CHE","SP.POP.TOTL",2011,7912398
"8698","Switzerland","CHE","SG.GEN.PARL.ZS",2011,28.5
"8699","Switzerland","CHE","EG.FEC.RNEW.ZS",2011,21.31071
"8700","Switzerland","CHE","SL.UEM.NEET.ZS",2011,6.72
"8701","Switzerland","CHE","SL.EMP.WORK.ZS",2011,84.6
"8702","Syria","SYR","EN.ATM.CO2E.PC",2011,2.736991
"8703","Syria","SYR","EG.USE.ELEC.KH.PC",2011,1674.061
"8704","Syria","SYR","AG.LND.FRST.ZS",2011,2.673855
"8705","Syria","SYR","EG.USE.COMM.FO.ZS",2011,98.67909
"8706","Syria","SYR","FP.CPI.TOTL.ZG",2011,4.753164
"8707","Syria","SYR","IT.NET.USER.P2",2011,22.5
"8708","Syria","SYR","SP.DYN.LE00.IN",2011,74.77059
"8709","Syria","SYR","IT.CEL.SETS.P2",2011,59.24044
"8710","Syria","SYR","SP.DYN.IMRT.IN",2011,12.8
"8711","Syria","SYR","SH.DTH.MORT",2011,7832
"8712","Syria","SYR","EN.POP.DNST",2011,114.7466
"8713","Syria","SYR","SP.POP.TOTL",2011,21070917
"8714","Syria","SYR","SG.GEN.PARL.ZS",2011,12.4
"8715","Syria","SYR","EG.FEC.RNEW.ZS",2011,1.87324
"8716","Syria","SYR","SL.EMP.WORK.ZS",2011,62.6
"8717","Tajikistan","TJK","EN.ATM.CO2E.PC",2011,0.3589476
"8718","Tajikistan","TJK","SN.ITK.DFCT",2011,292
"8719","Tajikistan","TJK","EG.USE.ELEC.KH.PC",2011,1798.057
"8720","Tajikistan","TJK","AG.LND.FRST.ZS",2011,2.932266
"8721","Tajikistan","TJK","EG.USE.COMM.FO.ZS",2011,36.25453
"8722","Tajikistan","TJK","NY.GDP.PCAP.CD",2011,841.2199
"8723","Tajikistan","TJK","NY.GDP.PCAP.KD.ZG",2011,5.014448
"8724","Tajikistan","TJK","NY.GDP.MKTP.PP.CD",2011,17286955073
"8725","Tajikistan","TJK","VC.IHR.PSRC.P5",2011,1.931934
"8726","Tajikistan","TJK","IT.NET.USER.P2",2011,13.03
"8727","Tajikistan","TJK","SP.DYN.LE00.IN",2011,68.89178
"8728","Tajikistan","TJK","MS.MIL.XPND.GD.ZS",2011,1.093741
"8729","Tajikistan","TJK","IT.CEL.SETS.P2",2011,80.92286
"8730","Tajikistan","TJK","SP.DYN.IMRT.IN",2011,43.3
"8731","Tajikistan","TJK","SH.DTH.MORT",2011,11985
"8732","Tajikistan","TJK","EN.POP.DNST",2011,55.40101
"8733","Tajikistan","TJK","SP.POP.TOTL",2011,7753925
"8734","Tajikistan","TJK","SG.GEN.PARL.ZS",2011,19
"8735","Tajikistan","TJK","EG.FEC.RNEW.ZS",2011,60.25281
"8736","Tanzania","TZA","SL.FAM.0714.ZS",2011,91.79
"8737","Tanzania","TZA","EN.ATM.CO2E.PC",2011,0.1549349
"8738","Tanzania","TZA","GC.XPN.COMP.ZS",2011,21.22609
"8739","Tanzania","TZA","SN.ITK.DFCT",2011,264
"8740","Tanzania","TZA","EG.USE.ELEC.KH.PC",2011,87.85519
"8741","Tanzania","TZA","AG.LND.FRST.ZS",2011,53.67803
"8742","Tanzania","TZA","EG.USE.COMM.FO.ZS",2011,12.17916
"8743","Tanzania","TZA","NY.GDP.PCAP.CD",2011,740.3839
"8744","Tanzania","TZA","NY.GDP.PCAP.KD.ZG",2011,4.533722
"8745","Tanzania","TZA","NY.GDP.MKTP.PP.CD",2011,100984255979
"8746","Tanzania","TZA","SI.POV.GINI",2011,37.78
"8747","Tanzania","TZA","FP.CPI.TOTL.ZG",2011,12.69097
"8748","Tanzania","TZA","IT.NET.USER.P2",2011,3.2
